0.054255,0.086224,0.112618,0.126203,0.120036,0.107069,0.088325,0.076310,0.080536,0.092445,0.094525,0.108027,0.127415
-0.022652,0.046905,0.005836,-0.022051,-0.020856,-0.023248,-0.026365,0.067887,0.034594,-0.035630,-0.033329,-0.020397,0.006329
0.379638,1.113162,0.683664,-0.055337,-0.294691,-0.455707,-0.580960,0.677956,0.863061,-0.066496,-0.433825,-0.252667,-0.056963
0.015741,0.053704,0.165021,0.233387,0.227853,0.198384,0.152813,0.094718,0.162513,0.248819,0.242170,0.198787,0.173520
19.044921,19.050448,19.058956,19.069942,19.081619,19.092483,19.101994,19.109832,19.115202,19.122033,19.130213,19.141190,19.151458
-0.223344,-0.225300,-0.219950,-0.217732,-0.217300,-0.215688,-0.213582,-0.211569,-0.200714,-0.192589,-0.190617,-0.188965,-0.186333
