0.634651,-0.013751,-0.162194
0.638781,-0.024209,-0.152513
0.621613,0.000388,-0.000139
0.644613,0.009659,0.145652
0.628609,0.014714,0.157259
0.633676,0.019669,0.124515
0.640403,0.011623,0.125333
0.648529,0.013916,0.160745
0.635828,0.006450,0.162102
0.631208,0.016902,0.171877
0.626874,0.011558,0.136435
0.618883,0.014893,0.146371
0.611247,0.016837,0.147332
0.601492,0.016131,0.132994
0.598987,0.010719,0.142352
0.605662,0.015016,0.149127
0.596659,0.019077,0.149938
0.608827,0.015762,0.127370
0.619910,0.009692,0.119176
0.606475,0.007462,0.116191
0.591069,0.004903,0.065063
0.572998,-0.008238,-0.072662
0.574106,-0.028754,-0.267453
0.577635,-0.037053,-0.312629
0.581986,-0.028795,-0.296502
0.578899,-0.040704,-0.344655
0.595963,-0.034864,-0.339652
0.598643,-0.032586,-0.374718
0.603154,-0.044130,-0.396423
0.602847,-0.047767,-0.378535
0.603679,-0.038472,-0.377233
0.605371,-0.040938,-0.395692
0.605666,-0.041617,-0.384462
0.614646,-0.044502,-0.390451
0.613243,-0.045480,-0.405208
0.622448,-0.040745,-0.400935
0.621995,-0.045709,-0.414425
0.615874,-0.046276,-0.408532
0.622180,-0.046119,-0.403497
0.618599,-0.039730,-0.409455
0.606849,-0.046298,-0.401621
0.598193,-0.033971,-0.385931
0.604838,-0.037700,-0.400669
0.607094,-0.043735,-0.398801
0.615586,-0.044826,-0.397861
0.610987,-0.044932,-0.409995
0.596903,-0.048532,-0.397540
0.593291,-0.038134,-0.383334
0.578811,-0.036102,-0.379802
0.580734,-0.039445,-0.371501
0.572468,-0.039227,-0.364277
0.572059,-0.043429,-0.367316
0.570284,-0.040029,-0.371041
0.569041,-0.037418,-0.382993
0.575033,-0.042300,-0.374413
0.578820,-0.038835,-0.374510
0.594035,-0.042734,-0.394114
0.585342,-0.043862,-0.386585
0.598345,-0.038740,-0.361230
0.584107,-0.040481,-0.345849
0.583772,-0.029775,-0.316049
0.584368,-0.020450,-0.244388
0.581144,-0.006876,-0.080736
0.590017,-0.000654,-0.045623
0.595419,-0.001631,-0.065944
0.587999,-0.008937,-0.043387
0.598324,-0.008669,-0.035581
0.587677,-0.001666,-0.024389
0.600164,-0.005567,-0.047404
0.596402,-0.009207,-0.055927
0.612754,-0.008433,-0.086208
0.630185,-0.019075,-0.162801
0.620909,-0.037110,-0.331319
0.627316,-0.040064,-0.383113
0.623965,-0.031882,-0.353206
0.604293,-0.047143,-0.368509
0.615097,-0.037697,-0.359261
0.614911,-0.039677,-0.377896
0.618871,-0.042340,-0.392489
0.614877,-0.039344,-0.383418
0.626278,-0.040483,-0.409111
0.627488,-0.043906,-0.403433
0.639629,-0.046114,-0.419530
0.620564,-0.044152,-0.411810
0.625621,-0.048002,-0.409941
0.630425,-0.040482,-0.403698
0.617460,-0.049175,-0.416186
0.629856,-0.045545,-0.413274
0.609627,-0.041120,-0.392229
0.603678,-0.039078,-0.404044
0.601468,-0.044078,-0.396831
0.601598,-0.043916,-0.387962
0.612390,-0.044404,-0.400844
0.620993,-0.042316,-0.409073
0.607825,-0.050432,-0.415656
0.597378,-0.041098,-0.388246
0.601527,-0.041816,-0.384120
0.600998,-0.047043,-0.393116
0.592988,-0.039835,-0.389223
0.600434,-0.047740,-0.402410
0.585357,-0.043912,-0.378137
0.588331,-0.038579,-0.391168
0.577866,-0.037334,-0.380429
0.573870,-0.042402,-0.383804
0.579730,-0.052200,-0.371080
0.587826,-0.038744,-0.365935
0.595901,-0.045927,-0.392252
0.611475,-0.046924,-0.374599
0.604487,-0.038107,-0.352018
0.601173,-0.046731,-0.343719
0.598169,-0.025572,-0.243850
0.609765,-0.011246,-0.109873
0.633518,-0.010791,-0.055487
0.641197,-0.012754,-0.061469
0.653096,-0.004006,-0.031832
0.654824,-0.004188,-0.036832
0.652191,0.000424,-0.021851
0.645511,0.004182,-0.026793
0.651384,-0.002954,-0.032057
0.666365,-0.001167,-0.006227
0.661891,-0.000890,-0.012027
0.666756,-0.008994,-0.009124
0.679587,0.009286,0.007158
0.683663,0.001146,-0.029938
0.703349,0.002503,0.000212
0.704577,0.000007,0.006440
0.694018,-0.002539,0.009464
0.688709,0.003230,0.003510
0.700932,-0.001297,-0.007671
0.707005,0.005423,0.002980
0.707572,0.004165,-0.015867
0.709939,0.004008,0.000636
0.709417,0.004149,-0.004642
0.727375,0.009342,0.000339
0.743614,-0.001904,-0.022765
0.750067,0.002870,0.028741
0.773969,0.001266,0.003188
0.782834,-0.007705,0.000292
0.794265,0.000688,0.026703
0.798550,-0.000898,-0.003907
0.786981,0.001789,0.002212
0.799586,0.007497,-0.012559
0.790904,0.001347,-0.018997
0.803345,0.000319,0.005221
0.800279,-0.004068,0.010573
0.804510,0.003940,0.007484
0.816720,0.004344,-0.033997
0.828895,0.003059,-0.001776
0.837639,0.008618,0.017196
0.830304,0.003239,-0.020126
0.836250,0.001298,0.001157
0.820886,0.000827,0.018011
0.822167,0.000032,-0.007026
0.817152,-0.003222,-0.004945
0.820618,0.010058,0.014390
0.823610,0.005492,-0.039040
0.824688,-0.009241,-0.004002
0.823798,-0.001340,0.048569
0.825017,0.003606,-0.009959
0.842273,-0.000250,-0.023948
0.855969,0.005421,0.012415
0.860261,0.005712,-0.007820
0.855969,0.007215,-0.024396
0.864649,-0.004859,-0.124822
0.859839,-0.013410,-0.151025
0.860620,-0.025526,-0.237005
0.829150,-0.056955,-0.603040
0.827415,-0.042131,-0.565834
0.809160,-0.043666,-0.439338
0.810535,-0.059052,-0.508987
0.811520,-0.046215,-0.481019
0.789534,-0.051460,-0.504390
0.781593,-0.047130,-0.481094
0.781303,-0.045642,-0.468029
0.774746,-0.045766,-0.497416
0.790561,-0.044332,-0.507478
0.799040,-0.045835,-0.506014
0.789199,-0.057554,-0.527234
0.787831,-0.040994,-0.501320
0.782214,-0.045342,-0.520282
0.770570,-0.053267,-0.508688
0.775448,-0.049812,-0.479581
0.775193,-0.049666,-0.498928
0.772504,-0.043587,-0.512086
0.760894,-0.050837,-0.508081
0.750435,-0.042406,-0.482314
0.743235,-0.045940,-0.494489
0.736046,-0.042365,-0.477110
0.728186,-0.046108,-0.473332
0.733572,-0.046605,-0.480538
0.727230,-0.048989,-0.476556
0.736331,-0.051172,-0.483055
0.724112,-0.046884,-0.468854
0.730073,-0.036526,-0.443527
0.730926,-0.044230,-0.428050
0.746284,-0.043234,-0.393235
0.744149,-0.024241,-0.211502
0.744115,0.006468,0.028174
0.749262,-0.001033,-0.000113
0.750486,-0.001337,-0.056080
0.749970,-0.003571,-0.033060
0.751565,0.002581,-0.048035
0.770840,-0.008801,-0.102797
0.760427,-0.015842,-0.115473
0.764244,-0.028563,-0.296236
0.766034,-0.055866,-0.575157
0.770325,-0.052337,-0.534473
0.772532,-0.043876,-0.466381
0.777252,-0.051213,-0.526742
0.786547,-0.043376,-0.504821
0.784807,-0.052179,-0.518034
0.798370,-0.047219,-0.509553
0.807671,-0.048395,-0.537841
0.809871,-0.040916,-0.534295
0.820162,-0.051521,-0.560576
0.813055,-0.051501,-0.520545
0.797301,-0.043633,-0.520427
0.796666,-0.042758,-0.540705
0.791690,-0.047035,-0.508698
0.794398,-0.048374,-0.508339
0.778315,-0.050277,-0.517582
0.780066,-0.056058,-0.504890
0.794131,-0.047506,-0.492822
0.784372,-0.050614,-0.526978
0.790517,-0.052823,-0.524431
0.790753,-0.052705,-0.523851
0.780283,-0.046798,-0.522907
0.791776,-0.050976,-0.526016
0.805828,-0.057188,-0.515369
0.811315,-0.055615,-0.522990
0.817734,-0.053896,-0.530618
0.833648,-0.046813,-0.496312
0.833055,-0.050810,-0.451709
0.830491,-0.034064,-0.368122
0.835255,-0.002279,-0.041654
0.826832,0.031411,0.402861
0.823016,0.026475,0.254580
0.835883,0.015014,0.119080
0.829643,0.014957,0.249274
0.822941,0.017815,0.202663
0.811511,0.012856,0.160139
0.820537,0.014277,0.189551
0.828045,0.015348,0.198364
0.824421,0.020138,0.183326
0.828413,0.015916,0.175398
0.847031,0.012528,0.196962
0.839381,0.012587,0.122232
0.831615,0.008420,0.046903
0.824452,-0.004613,-0.048468
0.811824,-0.027365,-0.309788
0.835962,-0.039695,-0.349686
0.834324,-0.014629,-0.197951
0.828991,-0.027063,-0.313181
0.836756,-0.024083,-0.290591
0.845150,-0.020600,-0.268074
0.837297,-0.019568,-0.288830
0.837401,-0.030219,-0.303580
0.831886,-0.019124,-0.254980
0.821383,-0.026161,-0.281829
0.824166,-0.022368,-0.270013
0.827838,-0.022477,-0.283367
0.834419,-0.016188,-0.287644
0.811792,-0.027189,-0.292195
0.824400,-0.021695,-0.272542
0.821209,-0.033422,-0.282401
0.815172,-0.024413,-0.259035
0.809809,-0.021325,-0.267233
0.822889,-0.025427,-0.252593
0.824405,-0.018463,-0.197441
0.820826,-0.013242,-0.173371
0.834579,0.003538,-0.003551
0.830925,0.025413,0.297769
0.820169,0.021048,0.251007
0.804225,0.014456,0.139153
0.802266,0.015156,0.212502
0.797490,0.012097,0.199349
0.811632,0.022719,0.186695
0.794260,0.010709,0.173586
0.808992,0.021177,0.211015
0.808428,0.023269,0.181094
0.815042,0.020099,0.192498
0.817030,0.019002,0.183333
0.810682,0.011804,0.147830
0.818688,0.011616,0.098152
0.831949,0.006461,0.032900
0.829015,-0.028468,-0.329347
0.818051,-0.067119,-0.739297
0.805791,-0.044794,-0.557969
0.801414,-0.042671,-0.469681
0.789429,-0.047492,-0.524079
0.799501,-0.046476,-0.499429
0.806080,-0.041405,-0.482111
0.806532,-0.053205,-0.517273
0.822429,-0.057684,-0.490981
0.815042,-0.046979,-0.506781
0.817851,-0.047168,-0.541053
0.816913,-0.044588,-0.509193
0.817980,-0.041914,-0.522135
0.827816,-0.041564,-0.533781
0.833600,-0.046676,-0.535265
0.824113,-0.046246,-0.544973
0.826871,-0.045989,-0.533937
0.822487,-0.056800,-0.535295
0.828509,-0.055642,-0.528529
0.814310,-0.048360,-0.536214
0.817269,-0.059164,-0.544500
0.829269,-0.052668,-0.515087
0.829617,-0.046109,-0.548889
0.804652,-0.060380,-0.563276
0.806187,-0.049875,-0.501121
0.810681,-0.047087,-0.492716
0.805830,-0.043257,-0.500742
0.799932,-0.043288,-0.459817
0.792717,-0.036669,-0.396874
0.792985,-0.015781,-0.221334
0.784859,0.003941,0.055969
0.780290,0.008847,0.019850
0.780234,-0.004494,-0.077969
0.764715,0.004722,-0.005011
0.777873,-0.006744,-0.071838
0.755279,-0.008340,-0.081402
0.761656,-0.006800,-0.132035
0.763088,-0.039448,-0.378154
0.752512,-0.057138,-0.615151
0.749152,-0.053798,-0.543420
0.753235,-0.038418,-0.455103
0.754398,-0.050655,-0.518165
0.744626,-0.043660,-0.482254
0.752840,-0.042445,-0.476366
0.747403,-0.049567,-0.490083
0.743238,-0.051536,-0.479553
0.749861,-0.046083,-0.464998
0.753484,-0.052259,-0.487263
0.754068,-0.046527,-0.486841
0.741406,-0.051236,-0.493541
0.734914,-0.049583,-0.476813
0.738802,-0.038096,-0.472271
0.741814,-0.046632,-0.502319
0.743319,-0.049474,-0.496738
0.744488,-0.050538,-0.478747
0.755194,-0.049271,-0.497457
0.741960,-0.051831,-0.503271
0.756027,-0.049225,-0.483717
0.763056,-0.050085,-0.504149
0.756991,-0.056893,-0.511624
0.743533,-0.045577,-0.477872
0.746468,-0.043451,-0.501257
0.744213,-0.045404,-0.497097
0.744271,-0.044624,-0.494721
0.742497,-0.051310,-0.490935
0.753184,-0.053240,-0.438749
0.764871,-0.032305,-0.418649
0.757372,-0.036420,-0.425753
0.753049,-0.021109,-0.275175
0.752835,-0.002730,-0.021604
0.755388,0.000668,0.015660
0.745425,-0.010795,-0.068801
0.760339,0.005736,0.009634
0.762138,-0.002789,-0.034840
0.771533,-0.011736,-0.029370
0.787417,0.003207,0.004775
0.782207,0.001297,-0.030816
0.795383,-0.006654,-0.024579
0.784444,-0.001649,0.009624
0.784098,-0.005651,-0.021639
0.780028,-0.001220,-0.000951
0.767665,-0.005342,-0.018449
0.770920,0.005683,-0.012217
0.784544,-0.006590,-0.037220
0.780069,-0.004789,0.012336
0.790339,0.003279,-0.005576
0.784300,-0.007305,-0.026039
0.753841,0.000095,0.014063
0.758115,0.001459,-0.027048
0.763765,0.003717,-0.017898
0.773097,-0.001630,-0.005976
0.777265,-0.000479,0.014709
0.775606,-0.009658,-0.001697
0.777949,0.001119,0.018310
0.772030,-0.008389,-0.015835
0.760646,-0.003742,0.006522
0.768756,0.004553,0.000762
0.761425,0.005819,-0.026219
0.750854,-0.000725,-0.015832
0.755503,0.001716,0.007620
0.779178,0.000042,-0.003587
0.768571,-0.003005,0.008757
0.764898,-0.001063,0.007185
0.772306,-0.001197,-0.006292
0.773362,0.001238,0.005109
0.792283,-0.003184,-0.012772
0.791045,-0.001172,0.018381
0.809131,-0.000240,-0.000799
0.800435,-0.001813,-0.002236
0.792553,0.004529,0.007064
0.794906,-0.003092,-0.015217
0.811973,0.002914,0.010752
0.812869,-0.000811,0.007445
0.816833,-0.002289,-0.002361
0.815968,-0.002709,0.007031
0.813995,-0.000854,0.000121
0.796262,0.001274,-0.005393
0.796497,0.000467,-0.041261
0.796183,-0.005595,-0.056159
0.799095,-0.003768,-0.058665
0.812964,-0.013386,-0.132915
0.803303,-0.015014,-0.250132
0.801485,-0.054215,-0.557539
0.795156,-0.053828,-0.539827
0.808964,-0.035584,-0.438697
0.818089,-0.044701,-0.544592
0.806894,-0.043327,-0.523183
0.815933,-0.043262,-0.505225
0.801684,-0.045660,-0.508221
0.798182,-0.048151,-0.510127
0.796375,-0.054176,-0.484130
0.802192,-0.035611,-0.503582
0.820094,-0.059807,-0.553283
0.818148,-0.047014,-0.505976
0.834779,-0.047121,-0.561836
0.832668,-0.051355,-0.551610
0.817850,-0.039260,-0.534083
0.815280,-0.056987,-0.555007
0.813014,-0.044468,-0.497349
0.819531,-0.049004,-0.553386
0.834009,-0.048458,-0.541293
0.838129,-0.058469,-0.568960
0.815340,-0.047163,-0.539302
0.817068,-0.045557,-0.532883
0.805420,-0.047406,-0.536149
0.808055,-0.044133,-0.521031
0.797537,-0.051812,-0.518743
0.794039,-0.042054,-0.496276
0.792445,-0.036065,-0.480285
0.784082,-0.038052,-0.457065
0.767753,-0.024072,-0.262146
0.780030,0.003399,0.001318
0.781068,-0.001890,-0.002305
0.784836,-0.004334,-0.063695
0.779167,-0.003287,-0.024209
0.770740,0.000189,-0.067043
0.766432,-0.012831,-0.122649
0.768157,-0.005051,-0.114712
0.762379,-0.023035,-0.246730
0.762297,-0.051196,-0.497825
0.744469,-0.048807,-0.512472
0.728256,-0.041042,-0.422646
0.728780,-0.050815,-0.455274
0.739419,-0.039849,-0.447270
0.741510,-0.043147,-0.491577
0.738243,-0.050133,-0.482886
0.735761,-0.044843,-0.471711
0.730008,-0.037388,-0.476884
0.707956,-0.048412,-0.476325
0.708121,-0.037965,-0.441535
0.717647,-0.049658,-0.467913
0.707595,-0.051147,-0.467405
0.704870,-0.049407,-0.454621
0.727620,-0.042305,-0.457585
0.723761,-0.044218,-0.485958
0.730561,-0.042378,-0.496323
0.722170,-0.054313,-0.485852
0.723416,-0.044931,-0.462821
0.706391,-0.046812,-0.479792
0.699530,-0.046438,-0.458558
0.684829,-0.047650,-0.441743
0.685490,-0.036239,-0.444776
0.679297,-0.047851,-0.454990
0.671633,-0.042408,-0.430482
0.668973,-0.042005,-0.438938
0.667747,-0.040610,-0.444881
0.658320,-0.044319,-0.434863
0.661463,-0.041100,-0.422700
0.673977,-0.040858,-0.426263
0.682816,-0.042463,-0.407368
0.692413,-0.036687,-0.375597
0.698001,-0.028919,-0.339383
0.701464,-0.015611,-0.066543
0.698290,0.028865,0.262708
0.703574,0.027511,0.191436
0.718102,0.006554,0.119210
0.708963,0.019960,0.215885
0.706859,0.024022,0.163184
0.717639,0.009937,0.134742
0.726456,0.012861,0.196058
0.711442,0.012461,0.184531
0.715738,0.018119,0.165003
0.710950,0.014506,0.163476
0.702614,0.021437,0.171962
0.710620,0.015978,0.148892
0.711190,0.015155,0.160343
0.719916,0.014455,0.160836
0.725256,0.021166,0.131476
0.723123,-0.001058,-0.015926
0.728440,-0.016568,-0.220512
0.727107,-0.034103,-0.251198
0.728572,-0.024308,-0.174847
0.757508,-0.016688,-0.234178
0.762049,-0.020740,-0.270079
0.760869,-0.022476,-0.249238
0.738601,-0.021401,-0.243055
0.725346,-0.026824,-0.244684
0.717552,-0.020788,-0.225347
0.739723,-0.020979,-0.248035
0.736992,-0.030420,-0.250049
0.745016,-0.026686,-0.244348
0.741901,-0.028224,-0.259011
0.745309,-0.023682,-0.245440
0.725602,-0.018752,-0.252668
0.727160,-0.028782,-0.267204
0.722439,-0.017815,-0.225480
0.717889,-0.025891,-0.261039
0.707868,-0.017534,-0.238461
0.712398,-0.026225,-0.251915
0.713068,-0.023796,-0.230586
0.720800,-0.014375,-0.211574
0.728597,-0.010234,-0.201709
0.733242,-0.020543,-0.161463
0.722406,0.003034,-0.006775
0.740503,0.017965,0.174797
0.759679,0.017848,0.206079
0.783831,0.027244,0.172508
0.785069,0.017889,0.178142
0.775741,0.027155,0.213773
0.764583,0.015262,0.168034
0.757963,0.020867,0.193202
0.752913,0.009661,0.167835
0.740869,0.016521,0.197996
0.754160,0.012152,0.181788
0.755472,0.017479,0.185497
0.758134,0.020814,0.168677
0.771664,0.013810,0.127583
0.747327,0.013763,0.104076
0.751849,0.000486,0.025684
0.743484,-0.014249,-0.188085
0.732770,-0.059314,-0.550470
0.722335,-0.055743,-0.472543
0.720798,-0.038775,-0.390901
0.738945,-0.053807,-0.466043
0.740197,-0.038137,-0.451987
0.741485,-0.040836,-0.490069
0.736455,-0.045035,-0.465266
0.737861,-0.043693,-0.461397
0.725183,-0.044498,-0.461480
0.738419,-0.044465,-0.470579
0.741671,-0.046494,-0.467656
0.751247,-0.037733,-0.488121
0.756489,-0.046141,-0.499142
0.764199,-0.044864,-0.503228
0.772839,-0.041795,-0.492676
0.782716,-0.047254,-0.513981
0.772914,-0.054264,-0.521779
0.795422,-0.042089,-0.492823
0.787952,-0.055968,-0.533508
0.777843,-0.054165,-0.505406
0.756352,-0.049655,-0.489710
0.756955,-0.053099,-0.500147
0.769002,-0.043698,-0.481716
0.762982,-0.047042,-0.524252
0.762086,-0.047200,-0.505121
0.759186,-0.048790,-0.493260
0.763604,-0.048784,-0.500411
0.774918,-0.041874,-0.497066
0.777163,-0.047794,-0.489280
0.769106,-0.038748,-0.363194
0.767653,-0.017934,-0.269302
0.776386,-0.002268,-0.076135
0.790645,0.001231,0.007087
0.790749,-0.006701,-0.071092
0.796732,-0.004977,-0.026877
0.790803,-0.008293,-0.068079
0.804391,-0.010723,-0.095752
0.797895,-0.015013,-0.133865
0.795720,-0.032288,-0.308859
0.783386,-0.052580,-0.569809
0.782861,-0.061313,-0.555349
0.776377,-0.036667,-0.426849
0.774636,-0.044378,-0.527993
0.771995,-0.052360,-0.502018
0.761426,-0.053339,-0.473162
0.765309,-0.049803,-0.482440
0.771879,-0.048116,-0.495417
0.759528,-0.050290,-0.499840
0.766683,-0.049882,-0.498265
0.776751,-0.050273,-0.494451
0.756109,-0.045472,-0.512449
0.766476,-0.044759,-0.506675
0.758571,-0.047622,-0.490640
0.757888,-0.048338,-0.508138
0.768163,-0.048980,-0.497686
0.764499,-0.047337,-0.502791
0.757753,-0.050688,-0.514095
0.759320,-0.051927,-0.489049
0.747667,-0.043440,-0.487020
0.738661,-0.041328,-0.497816
0.723084,-0.048404,-0.479830
0.730229,-0.048834,-0.461391
0.726147,-0.039510,-0.463808
0.720438,-0.050922,-0.497537
0.706772,-0.043007,-0.459603
0.717842,-0.055071,-0.463154
0.701588,-0.043330,-0.436833
0.694555,-0.043225,-0.445826
0.693282,-0.036910,-0.401490
0.680967,-0.034049,-0.349070
0.672294,-0.004280,-0.047183
0.661301,0.007065,0.035948
0.658628,-0.002842,-0.083734
0.646629,-0.004202,-0.032923
0.644373,-0.004188,-0.013089
0.636445,-0.009222,-0.025437
0.639571,-0.003054,-0.006128
0.629403,-0.004073,-0.020763
0.615485,-0.003868,-0.018708
0.623404,-0.004534,-0.010847
0.619784,-0.004792,-0.003914
0.622069,-0.004111,-0.015023
0.617486,0.004010,-0.014257
0.635672,-0.002620,-0.018286
0.623986,-0.002393,-0.001912
0.635870,-0.004664,-0.002252
0.651118,0.004181,0.001504
0.639884,-0.001327,-0.017985
0.648070,0.003135,0.006246
0.632354,0.001329,-0.009501
0.637393,0.001364,-0.014375
0.624861,-0.000672,-0.009712
0.633333,0.001730,0.001826
0.644370,0.001282,-0.009710
0.666633,0.007221,-0.003626
0.680524,0.003553,-0.006503
0.687811,-0.003108,0.000974
0.692053,0.003372,0.011569
0.694519,-0.001394,-0.011770
0.723278,0.001331,-0.003984
0.729762,0.005375,0.012809
0.733975,-0.003142,-0.006468
0.719482,0.004469,0.015402
0.728237,0.003180,-0.019226
0.719970,0.001318,-0.003991
0.724035,0.007163,0.002376
0.718089,0.006677,-0.018002
0.722340,0.000859,-0.008806
0.725154,-0.001776,0.007793
0.725251,0.000956,0.019368
0.716092,0.004817,0.002387
0.716050,-0.001220,-0.024127
0.709169,-0.002200,0.003094
0.705271,0.002140,0.002794
0.701729,0.003948,-0.017265
0.699005,-0.002310,-0.004183
0.687011,0.007358,0.002349
0.693039,0.003000,-0.020427
0.697679,0.005415,0.001782
0.716189,-0.004630,0.001632
0.712384,0.004002,0.023295
0.705874,-0.000660,-0.011310
0.701976,-0.005145,0.000733
0.703438,-0.001224,0.018850
0.705590,0.001322,-0.008130
0.702340,-0.006201,-0.004886
0.705555,-0.003003,0.018879
0.703023,-0.007680,-0.033809
0.703272,-0.009378,-0.057809
0.708791,-0.005720,-0.102003
0.709007,-0.029259,-0.194939
0.708366,-0.041998,-0.393994
0.722387,-0.052122,-0.458084
0.706441,-0.038353,-0.387937
0.713720,-0.038511,-0.452867
0.716611,-0.043925,-0.444708
0.732362,-0.055950,-0.459063
0.740196,-0.042258,-0.459009
0.752102,-0.056072,-0.500595
0.752273,-0.041605,-0.477265
0.741580,-0.051885,-0.511933
